"","Reference","Gene.Symbol","Annotation","log2FC_1_control_aa.0_control","candidate"
"868","sp|P01112|RASH_HUMAN","HRAS","GTPase HRas OS=Homo sapiens OX=9606 GN=HRAS PE=1 SV=1",-0.402910795697546,"not"
"869","sp|P01116-2|RASK_HUMAN","KRAS","Isoform 2B of GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS",1.93977619590048,"not"
"870","sp|P01130|LDLR_HUMAN","LDLR","Low-density lipoprotein receptor OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1",-0.75969787998126,"not"
"871","sp|P01889|HLAB_HUMAN","HLA-B","HLA class I histocompatibility antigen, B alpha chain OS=Homo sapiens OX=9606 GN=HLA-B PE=1 SV=3",-0.493303556321298,"candidate"
"872","sp|P02042|HBD_HUMAN","HBD","Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2",0.621480561288678,"candidate"
"873","sp|P02462|CO4A1_HUMAN","COL4A1","Collagen alpha-1(IV) chain OS=Homo sapiens OX=9606 GN=COL4A1 PE=1 SV=4",-0.588972332229192,"not"
"874","sp|P02545|LMNA_HUMAN","LMNA","Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1",0.18298366830496,"not"
"875","sp|P02647|APOA1_HUMAN","APOA1","Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1",0.407006311816673,"not"
"876","sp|P02649|APOE_HUMAN","APOE","Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1",1.40246877938909,"not"
"877","sp|P02654|APOC1_HUMAN","APOC1","Apolipoprotein C-I OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1",-1.62280881948816,"not"
"878","sp|P02656|APOC3_HUMAN","APOC3","Apolipoprotein C-III OS=Homo sapiens OX=9606 GN=APOC3 PE=1 SV=1",1.04710834418915,"not"
"879","sp|P02751|FINC_HUMAN","FN1","Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=5",-0.132363014775773,"not"
"880","sp|P02753|RET4_HUMAN","RBP4","Retinol-binding protein 4 OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=3",0.756611154532033,"not"
"881","sp|P02774-3|VTDB_HUMAN","GC","Isoform 3 of Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC",0.984358077585307,"not"
"882","sp|P02786|TFR1_HUMAN","TFRC","Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2",-0.464323292449318,"candidate"
"883","sp|P02788|TRFL_HUMAN","LTF","Lactotransferrin OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=6",0.746138834200803,"not"
"884","sp|P02792|FRIL_HUMAN","FTL","Ferritin light chain OS=Homo sapiens OX=9606 GN=FTL PE=1 SV=2",-0.251364018319402,"candidate"
"885","sp|P02794|FRIH_HUMAN","FTH1","Ferritin heavy chain OS=Homo sapiens OX=9606 GN=FTH1 PE=1 SV=2",0.401092444921062,"not"
"886","sp|P03905|NU4M_HUMAN","MT-ND4","NADH-ubiquinone oxidoreductase chain 4 OS=Homo sapiens OX=9606 GN=MT-ND4 PE=1 SV=1",-0.232111380494107,"not"
"887","sp|P03923|NU6M_HUMAN","MT-ND6","NADH-ubiquinone oxidoreductase chain 6 OS=Homo sapiens OX=9606 GN=MT-ND6 PE=1 SV=2",-0.334721771321549,"not"
"888","sp|P04004|VTNC_HUMAN","VTN","Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1",1.03809759080776,"candidate"
"889","sp|P04035-3|HMDH_HUMAN","HMGCR","Isoform 3 of 3-hydroxy-3-methylglutaryl-coenzyme A reductase OS=Homo sapiens OX=9606 GN=HMGCR",-1.70356275440416,"not"
"890","sp|P04040|CATA_HUMAN","CAT","Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3",-0.240318274518042,"not"
"891","sp|P04049-2|RAF1_HUMAN","RAF1","Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=RAF1",-0.178660055115888,"not"
"892","sp|P04062|GLCM_HUMAN","GBA","Lysosomal acid glucosylceramidase OS=Homo sapiens OX=9606 GN=GBA PE=1 SV=3",-0.626691290397831,"not"
"893","sp|P04066|FUCO_HUMAN","FUCA1","Tissue alpha-L-fucosidase OS=Homo sapiens OX=9606 GN=FUCA1 PE=1 SV=4",-0.241049589511032,"not"
"894","sp|P04075-2|ALDOA_HUMAN","ALDOA","Isoform 2 of Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA",0.21051504478006,"not"
"895","sp|P04080|CYTB_HUMAN","CSTB","Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2",-0.866130388248273,"not"
"896","sp|P04083|ANXA1_HUMAN","ANXA1","Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2",0.283553868271859,"candidate"
"897","sp|P04114|APOB_HUMAN","APOB","Apolipoprotein B-100 OS=Homo sapiens OX=9606 GN=APOB PE=1 SV=2",2.47107902351735,"not"
"898","sp|P04150-3|GCR_HUMAN","NR3C1","Isoform Alpha-2 of Glucocorticoid receptor OS=Homo sapiens OX=9606 GN=NR3C1",0.0416769520530824,"not"
"899","sp|P04179|SODM_HUMAN","SOD2","Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=3",-0.0710776110531803,"not"
"900","sp|P04181|OAT_HUMAN","OAT","Ornithine aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=OAT PE=1 SV=1",0.0846245799296241,"not"
"901","sp|P04183|KITH_HUMAN","TK1","Thymidine kinase, cytosolic OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=2",-0.810751102294269,"not"
"902","sp|P04406|G3P_HUMAN","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3",-0.0839246106702127,"not"
"903","sp|P04424|ARLY_HUMAN","ASL","Argininosuccinate lyase OS=Homo sapiens OX=9606 GN=ASL PE=1 SV=4",-0.0633443824344688,"candidate"
"904","sp|P04439|HLAA_HUMAN","HLA-A","HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2",-0.428524609856442,"candidate"
"905","sp|P04626|ERBB2_HUMAN","ERBB2","Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1",-0.0480832515224474,"not"
"906","sp|P04632|CPNS1_HUMAN","CAPNS1","Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1",0.0359895910708445,"not"
"907","sp|P04637|P53_HUMAN","TP53","Cellular tumor antigen p53 OS=Homo sapiens OX=9606 GN=TP53 PE=1 SV=4",0.101672171142802,"not"
"908","sp|P04792|HSPB1_HUMAN","HSPB1","Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2",-0.623583969840137,"candidate"
"909","sp|P04818|TYSY_HUMAN","TYMS","Thymidylate synthase OS=Homo sapiens OX=9606 GN=TYMS PE=1 SV=3",-1.05351916228798,"not"
"910","sp|P04843|RPN1_HUMAN","RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1",-0.188357672878254,"not"
"911","sp|P04844|RPN2_HUMAN","RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3",-0.30516186551344,"not"
"912","sp|P04899-4|GNAI2_HUMAN","GNAI2","Isoform sGi2 of Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens OX=9606 GN=GNAI2",-0.281038760144337,"not"
"913","sp|P04920|B3A2_HUMAN","SLC4A2","Anion exchange protein 2 OS=Homo sapiens OX=9606 GN=SLC4A2 PE=1 SV=4",-0.179952547628584,"not"
"914","sp|P05023|AT1A1_HUMAN","ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",0.00918755152209982,"not"
"915","sp|P05026|AT1B1_HUMAN","ATP1B1","Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens OX=9606 GN=ATP1B1 PE=1 SV=1",0.397054376749374,"not"
"916","sp|P05067|A4_HUMAN","APP","Amyloid-beta precursor protein OS=Homo sapiens OX=9606 GN=APP PE=1 SV=3",-1.14676782032167,"not"
"917","sp|P05091|ALDH2_HUMAN","ALDH2","Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2",-0.203778979588215,"not"
"918","sp|P05114|HMGN1_HUMAN","HMGN1","Non-histone chromosomal protein HMG-14 OS=Homo sapiens OX=9606 GN=HMGN1 PE=1 SV=3",-0.634849498770127,"not"
"919","sp|P05141|ADT2_HUMAN","SLC25A5","ADP/ATP translocase 2 OS=Homo sapiens OX=9606 GN=SLC25A5 PE=1 SV=7",0.0341756321774014,"not"
"920","sp|P05161|ISG15_HUMAN","ISG15","Ubiquitin-like protein ISG15 OS=Homo sapiens OX=9606 GN=ISG15 PE=1 SV=5",2.56668773792126,"not"
"921","sp|P05165|PCCA_HUMAN","PCCA","Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCA PE=1 SV=4",0.304225692661639,"not"
"922","sp|P05166-2|PCCB_HUMAN","PCCB","Isoform 2 of Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB",-0.211389036837895,"not"
"923","sp|P05198|IF2A_HUMAN","EIF2S1","Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3",0.164234962300664,"not"
"924","sp|P05204|HMGN2_HUMAN","HMGN2","Non-histone chromosomal protein HMG-17 OS=Homo sapiens OX=9606 GN=HMGN2 PE=1 SV=3",-0.0240377344546463,"not"
"925","sp|P05386|RLA1_HUMAN","RPLP1","60S acidic ribosomal protein P1 OS=Homo sapiens OX=9606 GN=RPLP1 PE=1 SV=1",-0.0499977216084666,"not"
"926","sp|P05387|RLA2_HUMAN","RPLP2","60S acidic ribosomal protein P2 OS=Homo sapiens OX=9606 GN=RPLP2 PE=1 SV=1",-0.111449756602585,"not"
"927","sp|P05388|RLA0_HUMAN","RPLP0","60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1",-0.117346446610483,"not"
"928","sp|P05412|JUN_HUMAN","JUN","Transcription factor AP-1 OS=Homo sapiens OX=9606 GN=JUN PE=1 SV=2",0.414379563989993,"not"
"929","sp|P05423|RPC4_HUMAN","POLR3D","DNA-directed RNA polymerase III subunit RPC4 OS=Homo sapiens OX=9606 GN=POLR3D PE=1 SV=2",-0.524476377907199,"not"
"930","sp|P05455|LA_HUMAN","SSB","Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2",0.226452156103285,"not"
"931","sp|P05556|ITB1_HUMAN","ITGB1","Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2",-0.278761968838637,"not"
"932","sp|P06132|DCUP_HUMAN","UROD","Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=2",-0.0237564335093445,"not"
"933","sp|P06213|INSR_HUMAN","INSR","Insulin receptor OS=Homo sapiens OX=9606 GN=INSR PE=1 SV=4",0.0157393127985372,"not"
"934","sp|P06241-2|FYN_HUMAN","FYN","Isoform 2 of Tyrosine-protein kinase Fyn OS=Homo sapiens OX=9606 GN=FYN",-0.139139700422742,"not"
"935","sp|P06241|FYN_HUMAN","FYN","Tyrosine-protein kinase Fyn OS=Homo sapiens OX=9606 GN=FYN PE=1 SV=3",-0.0157900065783352,"not"
"936","sp|P06276|CHLE_HUMAN","BCHE","Cholinesterase OS=Homo sapiens OX=9606 GN=BCHE PE=1 SV=1",-0.893046714765459,"not"
"937","sp|P06280|AGAL_HUMAN","GLA","Alpha-galactosidase A OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1",-0.259118862734661,"not"
"938","sp|P06396|GELS_HUMAN","GSN","Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1",0.228282230793781,"candidate"
"939","sp|P06400|RB_HUMAN","RB1","Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=2",-0.00889548147381802,"not"
"940","sp|P06454|PTMA_HUMAN","PTMA","Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2",-0.275489153350037,"not"
"941","sp|P06493|CDK1_HUMAN","CDK1","Cyclin-dependent kinase 1 OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=3",0.103732061875334,"not"
"942","sp|P06576|ATPB_HUMAN","ATP5F1B","ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",0.0171319556737402,"not"
"943","sp|P06730-2|IF4E_HUMAN","EIF4E","Isoform 2 of Eukaryotic translation initiation factor 4E OS=Homo sapiens OX=9606 GN=EIF4E",0.150208601166838,"not"
"944","sp|P06733|ENOA_HUMAN","ENO1","Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2",-0.0175184391638687,"not"
"945","sp|P06737|PYGL_HUMAN","PYGL","Glycogen phosphorylase, liver form OS=Homo sapiens OX=9606 GN=PYGL PE=1 SV=4",0.0708315754241404,"not"
"946","sp|P06744-2|G6PI_HUMAN","GPI","Isoform 2 of Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI",-0.0468552467488728,"not"
"947","sp|P06746|DPOLB_HUMAN","POLB","DNA polymerase beta OS=Homo sapiens OX=9606 GN=POLB PE=1 SV=3",0.226865412863525,"not"
"948","sp|P06748|NPM_HUMAN","NPM1","Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2",0.200582027657038,"not"
"949","sp|P06753-2|TPM3_HUMAN","TPM3","Isoform 2 of Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3",0.094296824112341,"not"
"950","sp|P06753|TPM3_HUMAN","TPM3","Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2",0.057739155292662,"not"
"951","sp|P06756|ITAV_HUMAN","ITGAV","Integrin alpha-V OS=Homo sapiens OX=9606 GN=ITGAV PE=1 SV=2",-0.453078301956772,"not"
"952","sp|P06865|HEXA_HUMAN","HEXA","Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2",-0.237304867222431,"not"
"953","sp|P07099|HYEP_HUMAN","EPHX1","Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1",-0.247044442285357,"candidate"
"954","sp|P07108-5|ACBP_HUMAN","DBI","Isoform 5 of Acyl-CoA-binding protein OS=Homo sapiens OX=9606 GN=DBI",0.112452699995316,"not"
"955","sp|P07195|LDHB_HUMAN","LDHB","L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2",-0.130893783651604,"not"
"956","sp|P07196|NFL_HUMAN","NEFL","Neurofilament light polypeptide OS=Homo sapiens OX=9606 GN=NEFL PE=1 SV=3",-0.504402389265501,"not"
"957","sp|P07197|NFM_HUMAN","NEFM","Neurofilament medium polypeptide OS=Homo sapiens OX=9606 GN=NEFM PE=1 SV=3",-0.278963003457182,"not"
"958","sp|P07199|CENPB_HUMAN","CENPB","Major centromere autoantigen B OS=Homo sapiens OX=9606 GN=CENPB PE=1 SV=2",0.0752170972627422,"not"
"959","sp|P07203|GPX1_HUMAN","GPX1","Glutathione peroxidase 1 OS=Homo sapiens OX=9606 GN=GPX1 PE=1 SV=4",0.0451759777181486,"not"
"960","sp|P07205|PGK2_HUMAN","PGK2","Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3",0.0959685695848957,"not"
"961","sp|P07237|PDIA1_HUMAN","P4HB","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3",-0.283279157407719,"candidate"
"962","sp|P07305|H10_HUMAN","H1-0","Histone H1.0 OS=Homo sapiens OX=9606 GN=H1-0 PE=1 SV=3",0.558954289658967,"not"
"963","sp|P07311|ACYP1_HUMAN","ACYP1","Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2",0.0912196217138863,"candidate"
"964","sp|P07320|CRGD_HUMAN","CRYGD","Gamma-crystallin D OS=Homo sapiens OX=9606 GN=CRYGD PE=1 SV=3",-0.105063892453288,"not"
"965","sp|P07355-2|ANXA2_HUMAN","ANXA2","Isoform 2 of Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2",-0.222754168570081,"not"
"966","sp|P07384|CAN1_HUMAN","CAPN1","Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1",-0.109554352957662,"not"
"967","sp|P07437|TBB5_HUMAN","TUBB","Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2",0.0274990874818641,"not"
"968","sp|P07602-3|SAP_HUMAN","PSAP","Isoform Sap-mu-9 of Prosaposin OS=Homo sapiens OX=9606 GN=PSAP",-0.488006397387995,"not"
"969","sp|P07686|HEXB_HUMAN","HEXB","Beta-hexosaminidase subunit beta OS=Homo sapiens OX=9606 GN=HEXB PE=1 SV=3",-0.0856726019059622,"candidate"
"970","sp|P07711|CATL1_HUMAN","CTSL","Cathepsin L1 OS=Homo sapiens OX=9606 GN=CTSL PE=1 SV=2",-0.256465226050807,"not"
"971","sp|P07737|PROF1_HUMAN","PFN1","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",-0.0255722936700309,"not"
"972","sp|P07738|PMGE_HUMAN","BPGM","Bisphosphoglycerate mutase OS=Homo sapiens OX=9606 GN=BPGM PE=1 SV=2",0.200946663036573,"not"
"973","sp|P07741|APT_HUMAN","APRT","Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2",0.070060128429958,"not"
"974","sp|P07814|SYEP_HUMAN","EPRS","Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS PE=1 SV=5",-0.0280585094991075,"not"
"975","sp|P07858|CATB_HUMAN","CTSB","Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3",0.188024702817511,"not"
"976","sp|P07900-2|HS90A_HUMAN","HSP90AA1","Isoform 2 of Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1",0.118084483326061,"not"
"977","sp|P07902|GALT_HUMAN","GALT","Galactose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=GALT PE=1 SV=3",-0.131306818353323,"not"
"978","sp|P07910-2|HNRPC_HUMAN","HNRNPC","Isoform C1 of Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC",0.256380691622319,"not"
"979","sp|P07910|HNRPC_HUMAN","HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4",0.270674702420788,"not"
"980","sp|P07919|QCR6_HUMAN","UQCRH","Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2",-0.124190526837701,"not"
"981","sp|P07942|LAMB1_HUMAN","LAMB1","Laminin subunit beta-1 OS=Homo sapiens OX=9606 GN=LAMB1 PE=1 SV=2",-0.754379999894041,"not"
"982","sp|P07947|YES_HUMAN","YES1","Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3",-0.0973640428054594,"not"
"983","sp|P07948-2|LYN_HUMAN","LYN","Isoform 2 of Tyrosine-protein kinase Lyn OS=Homo sapiens OX=9606 GN=LYN",-0.00372928408711459,"candidate"
"984","sp|P07954|FUMH_HUMAN","FH","Fumarate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3",0.00436542590822953,"not"
"985","sp|P07996|TSP1_HUMAN","THBS1","Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2",-0.169302808810148,"candidate"
"986","sp|P08047|SP1_HUMAN","SP1","Transcription factor Sp1 OS=Homo sapiens OX=9606 GN=SP1 PE=1 SV=3",0.0252992372003291,"not"
"987","sp|P08069|IGF1R_HUMAN","IGF1R","Insulin-like growth factor 1 receptor OS=Homo sapiens OX=9606 GN=IGF1R PE=1 SV=1",-0.227779948014696,"not"
"988","sp|P08133|ANXA6_HUMAN","ANXA6","Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3",-0.181577967749114,"not"
"989","sp|P08174-7|DAF_HUMAN","CD55","Isoform 7 of Complement decay-accelerating factor OS=Homo sapiens OX=9606 GN=CD55",-0.509720699148456,"not"
"990","sp|P08183|MDR1_HUMAN","ABCB1","ATP-dependent translocase ABCB1 OS=Homo sapiens OX=9606 GN=ABCB1 PE=1 SV=3",-0.113632273893863,"candidate"
"991","sp|P08195-3|4F2_HUMAN","SLC3A2","Isoform 3 of 4F2 cell-surface antigen heavy chain OS=Homo sapiens OX=9606 GN=SLC3A2",0.0624850532537771,"not"
"992","sp|P08236|BGLR_HUMAN","GUSB","Beta-glucuronidase OS=Homo sapiens OX=9606 GN=GUSB PE=1 SV=2",-0.550065654984628,"not"
"993","sp|P08237-3|PFKAM_HUMAN","PFKM","Isoform 3 of ATP-dependent 6-phosphofructokinase, muscle type OS=Homo sapiens OX=9606 GN=PFKM",-0.016018536127234,"not"
"994","sp|P08238|HS90B_HUMAN","HSP90AB1","Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4",-0.252214135737034,"not"
"995","sp|P08240|SRPRA_HUMAN","SRPRA","Signal recognition particle receptor subunit alpha OS=Homo sapiens OX=9606 GN=SRPRA PE=1 SV=2",-0.295725590389086,"not"
"996","sp|P08243|ASNS_HUMAN","ASNS","Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4",-0.328532894554396,"not"
"997","sp|P08247|SYPH_HUMAN","SYP","Synaptophysin OS=Homo sapiens OX=9606 GN=SYP PE=1 SV=3",0.0991478559301058,"not"
"998","sp|P08397|HEM3_HUMAN","HMBS","Porphobilinogen deaminase OS=Homo sapiens OX=9606 GN=HMBS PE=1 SV=2",0.286011373723785,"not"
"999","sp|P08559-4|ODPA_HUMAN","PDHA1","Isoform 4 of Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens OX=9606 GN=PDHA1",0.149877276449903,"not"
"1000","sp|P08572|CO4A2_HUMAN","COL4A2","Collagen alpha-2(IV) chain OS=Homo sapiens OX=9606 GN=COL4A2 PE=1 SV=4",-0.58329411772716,"not"
"1001","sp|P08574|CY1_HUMAN","CYC1","Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3",0.370565259749176,"not"
"1002","sp|P08579|RU2B_HUMAN","SNRPB2","U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens OX=9606 GN=SNRPB2 PE=1 SV=1",0.167499657624749,"not"
"1003","sp|P08581-2|MET_HUMAN","MET","Isoform 2 of Hepatocyte growth factor receptor OS=Homo sapiens OX=9606 GN=MET",-0.315570064303317,"not"
"1004","sp|P08582|TRFM_HUMAN","MELTF","Melanotransferrin OS=Homo sapiens OX=9606 GN=MELTF PE=1 SV=2",-0.408362163695394,"not"
"1005","sp|P08621|RU17_HUMAN","SNRNP70","U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2",0.368591642975971,"not"
"1006","sp|P08648|ITA5_HUMAN","ITGA5","Integrin alpha-5 OS=Homo sapiens OX=9606 GN=ITGA5 PE=1 SV=2",-0.227106960232131,"not"
"1007","sp|P08651|NFIC_HUMAN","NFIC","Nuclear factor 1 C-type OS=Homo sapiens OX=9606 GN=NFIC PE=1 SV=2",0.366375234343401,"not"
"1008","sp|P08670|VIME_HUMAN","VIM","Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4",0.306753153537052,"not"
"1009","sp|P08708|RS17_HUMAN","RPS17","40S ribosomal protein S17 OS=Homo sapiens OX=9606 GN=RPS17 PE=1 SV=2",-0.0432148746201761,"not"
"1010","sp|P08754|GNAI3_HUMAN","GNAI3","Guanine nucleotide-binding protein G(i) subunit alpha OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3",-0.284693018638066,"not"
"1011","sp|P08758|ANXA5_HUMAN","ANXA5","Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2",-0.0169264141423859,"not"
"1012","sp|P08865|RSSA_HUMAN","RPSA","40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4",0.170660021580719,"not"
"1013","sp|P09001|RM03_HUMAN","MRPL3","39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1",-0.449668971195845,"not"
"1014","sp|P09012|SNRPA_HUMAN","SNRPA","U1 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA PE=1 SV=3",0.177465078840658,"not"
"1015","sp|P09038|FGF2_HUMAN","FGF2","Fibroblast growth factor 2 OS=Homo sapiens OX=9606 GN=FGF2 PE=1 SV=3",-0.341394306623382,"not"
"1016","sp|P09104|ENOG_HUMAN","ENO2","Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3",0.941274115712115,"not"
"1017","sp|P09110|THIK_HUMAN","ACAA1","3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2",-0.462625582406524,"not"
"1018","sp|P09132|SRP19_HUMAN","SRP19","Signal recognition particle 19 kDa protein OS=Homo sapiens OX=9606 GN=SRP19 PE=1 SV=3",0.19581332334187,"not"
"1019","sp|P09211|GSTP1_HUMAN","GSTP1","Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2",-0.0858400987671004,"not"
"1020","sp|P09234|RU1C_HUMAN","SNRPC","U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1",0.110173209847584,"not"
"1021","sp|P09429|HMGB1_HUMAN","HMGB1","High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3",1.2389350517223,"not"
"1022","sp|P09455-3|RET1_HUMAN","RBP1","Isoform 3 of Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1",0.139718902203072,"candidate"
"1023","sp|P09493-3|TPM1_HUMAN","TPM1","Isoform 3 of Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1",-0.0928423888444954,"candidate"
"1024","sp|P09493-5|TPM1_HUMAN","TPM1","Isoform 5 of Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1",0.20506740593804,"not"
"1025","sp|P09496-2|CLCA_HUMAN","CLTA","Isoform Non-brain of Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA",-0.0452023046618493,"not"
"1026","sp|P09497-2|CLCB_HUMAN","CLTB","Isoform Non-brain of Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB",0.339530032457125,"not"
